season,round,driver_id,qualifying_position,q1,q2,q3
2023,6,alonso,2,1:12.886,1:12.107,1:11.449
2023,6,leclerc,3,1:12.912,1:12.103,1:11.471
2023,6,ocon,4,1:12.967,1:12.248,1:11.553
2023,6,sainz,5,1:12.717,1:12.210,1:11.630
2023,6,hamilton,6,1:12.872,1:12.156,1:11.725
2023,6,gasly,7,1:13.033,1:12.169,1:11.933
2023,6,russell,8,1:12.769,1:12.151,1:11.964
2023,6,tsunoda,9,1:12.642,1:12.249,1:12.082
2023,6,norris,10,1:12.877,1:12.377,1:12.254
2023,6,piastri,11,1:13.006,1:12.395,
2023,6,de_vries,12,1:13.054,1:12.428,
2023,6,albon,13,1:12.706,1:12.527,
2023,6,stroll,14,1:12.722,1:12.623,
2023,6,bottas,15,1:13.038,1:12.625,
2023,6,sargeant,16,1:13.113,,
2023,6,kevin_magnussen,17,1:13.270,,
2023,6,hulkenberg,18,1:13.279,,
2023,6,zhou,19,1:13.523,,
2023,6,perez,20,1:13.850,,
2023,7,max_verstappen,1,1:13.615,1:12.760,1:12.272
2023,7,sainz,2,1:13.411,1:12.790,1:12.734
2023,7,norris,3,1:13.295,1:12.776,1:12.792
2023,7,gasly,4,1:13.471,1:13.186,1:12.816
2023,7,hamilton,5,1:12.937,1:12.999,1:12.818
2023,7,stroll,6,1:13.766,1:13.082,1:12.994
2023,7,ocon,7,1:13.433,1:13.001,1:13.083
2023,7,hulkenberg,8,1:13.420,1:13.283,1:13.229
2023,7,alonso,9,1:13.747,1:13.098,1:13.507
2023,7,piastri,10,1:13.691,1:13.059,1:13.682
2023,7,perez,11,1:13.874,1:13.334,
2023,7,russell,12,1:13.326,1:13.447,
2023,7,zhou,13,1:13.677,1:13.521,
2023,7,de_vries,14,1:13.581,1:14.083,
2023,7,tsunoda,15,1:13.862,1:14.477,
2023,7,bottas,16,1:13.977,,
2023,7,kevin_magnussen,17,1:14.042,,
2023,7,albon,18,1:14.063,,
2023,7,leclerc,19,1:14.079,,
2023,7,sargeant,20,1:14.699,,
2023,8,max_verstappen,1,1:20.851,1:19.092,1:25.858
2023,8,hulkenberg,2,1:22.730,1:20.305,1:27.102
2023,8,alonso,3,1:21.481,1:19.776,1:27.286
2023,8,hamilton,4,1:21.554,1:20.426,1:27.627
2023,8,russell,5,1:21.798,1:20.098,1:27.893
2023,8,ocon,6,1:22.114,1:20.406,1:27.945
2023,8,norris,7,1:21.998,1:19.347,1:28.046
2023,8,sainz,8,1:22.248,1:19.856,1:29.294
2023,8,piastri,9,1:22.190,1:19.659,1:31.349
2023,8,albon,10,1:21.938,1:18.725,
2023,8,leclerc,11,1:21.843,1:20.615,
2023,8,perez,12,1:22.151,1:20.959,
2023,8,stroll,13,1:22.677,1:21.484,
2023,8,kevin_magnussen,14,1:22.351,1:21.678,
2023,8,bottas,15,1:22.332,1:21.821,
2023,8,tsunoda,16,1:22.746,,
2023,8,gasly,17,1:22.886,,
2023,8,de_vries,18,1:23.137,,
2023,8,sargeant,19,1:23.337,,
2023,8,zhou,20,1:23.342,,
2023,9,max_verstappen,1,1:05.116,1:04.951,1:04.391
2023,9,leclerc,2,1:05.577,1:05.087,1:04.439
2023,9,sainz,3,1:05.339,1:04.975,1:04.581
2023,9,norris,4,1:05.617,1:05.038,1:04.658
2023,9,hamilton,5,1:05.673,1:05.188,1:04.819
2023,9,stroll,6,1:05.710,1:05.121,1:04.893
2023,9,alonso,7,1:05.655,1:05.181,1:04.911
2023,9,hulkenberg,8,1:05.740,1:05.362,1:05.090
2023,9,gasly,9,1:05.515,1:05.308,1:05.170
2023,9,albon,10,1:05.673,1:05.387,1:05.823
2023,9,russell,11,1:05.686,1:05.428,
2023,9,ocon,12,1:05.729,1:05.453,
2023,9,piastri,13,1:05.683,1:05.605,
2023,9,bottas,14,1:05.763,1:05.680,
2023,9,perez,15,1:05.177,2:06.688,
2023,9,tsunoda,16,1:05.784,,
2023,9,zhou,17,1:05.818,,
2023,9,sargeant,18,1:05.948,,
2023,9,kevin_magnussen,19,1:05.971,,
2023,9,de_vries,20,1:05.974,,
2023,10,max_verstappen,1,1:29.428,1:27.702,1:26.720
2023,10,norris,2,1:28.917,1:28.042,1:26.961
2023,10,piastri,3,1:29.874,1:27.845,1:27.092
2023,10,leclerc,4,1:29.143,1:28.361,1:27.136
2023,10,sainz,5,1:29.865,1:28.265,1:27.148
2023,10,russell,6,1:29.412,1:28.782,1:27.155
2023,10,hamilton,7,1:29.415,1:28.545,1:27.211
2023,10,albon,8,1:29.466,1:28.067,1:27.530
2023,10,alonso,9,1:29.949,1:28.368,1:27.659
2023,10,gasly,10,1:29.533,1:28.751,1:27.689
2023,10,hulkenberg,11,1:29.603,1:28.896,
2023,10,stroll,12,1:29.448,1:28.935,
2023,10,ocon,13,1:29.700,1:28.956,
2023,10,sargeant,14,1:29.873,1:29.031,
2023,10,perez,15,1:29.968,,
2023,10,bottas,15,1:29.798,,
2023,10,tsunoda,16,1:30.025,,
2023,10,zhou,17,1:30.123,,
2023,10,de_vries,18,1:30.513,,
2023,10,kevin_magnussen,19,1:32.378,,
2023,11,hamilton,1,1:18.577,1:17.427,1:16.609
2023,11,max_verstappen,2,1:18.318,1:17.547,1:16.612
2023,11,norris,3,1:18.697,1:17.328,1:16.694
2023,11,piastri,4,1:18.464,1:17.571,1:16.905
2023,11,zhou,5,1:18.143,1:17.700,1:16.971
2023,11,leclerc,6,1:18.440,1:17.580,1:16.992
2023,11,bottas,7,1:18.775,1:17.563,1:17.034
2023,11,alonso,8,1:18.580,1:17.701,1:17.035
2023,11,perez,9,1:18.360,1:17.675,1:17.045
2023,11,hulkenberg,10,1:18.695,1:17.652,1:17.186
2023,11,sainz,11,1:18.393,1:17.703,
2023,11,ocon,12,1:18.854,1:17.841,
2023,11,ricciardo,13,1:18.906,1:18.002,
2023,11,stroll,14,1:18.782,1:18.144,
2023,11,gasly,15,1:18.743,1:18.217,
2023,11,albon,16,1:18.917,,
2023,11,tsunoda,17,1:18.919,,
2023,11,russell,18,1:19.027,,
2023,11,kevin_magnussen,19,1:19.206,,
2023,11,sargeant,20,1:19.248,,
2023,12,max_verstappen,1,1:58.515,1:52.784,1:46.168
2023,12,leclerc,2,1:58.300,1:52.017,1:46.988
2023,12,perez,3,1:58.899,1:52.353,1:47.045
2023,12,hamilton,4,1:58.563,1:52.345,1:47.087
2023,12,sainz,5,1:58.688,1:51.711,1:47.152
2023,12,piastri,6,1:58.872,1:51.534,1:47.365
2023,12,norris,7,1:59.981,1:52.252,1:47.669
2023,12,russell,8,1:59.035,1:52.605,1:47.805
2023,12,alonso,9,1:58.834,1:52.751,1:47.843
2023,12,stroll,10,1:59.663,1:52.193,1:48.841
2023,12,tsunoda,11,1:59.044,1:53.148,
2023,12,gasly,12,1:59.511,1:53.671,
2023,12,kevin_magnussen,13,2:00.020,1:54.160,
2023,12,bottas,14,1:59.484,1:54.694,
2023,12,ocon,15,1:59.634,1:56.372,
2023,12,albon,16,2:00.314,,
2023,12,zhou,17,2:00.832,,
2023,12,sargeant,18,2:01.535,,
2023,12,ricciardo,19,2:02.159,,
2023,12,hulkenberg,20,2:03.166,,
2023,13,max_verstappen,1,1:20.965,1:18.856,1:10.567
2023,13,norris,2,1:21.276,1:19.769,1:11.104
2023,13,russell,3,1:21.345,1:19.620,1:11.294
2023,13,albon,4,1:20.939,1:19.399,1:11.419
2023,13,alonso,5,1:21.840,1:19.429,1:11.506
2023,13,sainz,6,1:21.321,1:19.929,1:11.754
2023,13,perez,7,1:21.972,1:19.856,1:11.880
2023,13,piastri,8,1:21.231,1:19.392,1:11.938
2023,13,leclerc,9,1:22.019,1:19.600,1:12.665
2023,13,sargeant,10,1:22.036,1:20.067,1:16.748
2023,13,stroll,11,1:21.570,1:20.121,
2023,13,gasly,12,1:21.735,1:20.128,
2023,13,hamilton,13,1:21.919,1:20.151,
2023,13,tsunoda,14,1:21.781,1:20.230,
2023,13,hulkenberg,15,1:21.891,1:20.250,
2023,13,zhou,16,1:22.067,,
2023,13,ocon,17,1:22.110,,
2023,13,kevin_magnussen,18,1:22.192,,
2023,13,bottas,19,1:22.260,,
2023,13,lawson,20,1:23.420,,
2023,14,sainz,1,1:21.965,1:20.991,1:20.294
2023,14,max_verstappen,2,1:21.573,1:20.937,1:20.307
2023,14,leclerc,3,1:21.788,1:20.977,1:20.361
2023,14,russell,4,1:22.148,1:21.382,1:20.671
2023,14,perez,5,1:21.911,1:21.240,1:20.688
2023,14,albon,6,1:21.661,1:21.272,1:20.760
2023,14,piastri,7,1:22.106,1:21.527,1:20.785
2023,14,hamilton,8,1:21.977,1:21.369,1:20.820
2023,14,norris,9,1:21.995,1:21.581,1:20.979
2023,14,alonso,10,1:22.043,1:21.543,1:21.417
2023,14,tsunoda,11,1:21.852,1:21.594,
2023,14,lawson,12,1:22.112,1:21.758,
2023,14,hulkenberg,13,1:22.343,1:21.776,
2023,14,bottas,14,1:22.249,1:21.940,
2023,14,sargeant,15,1:21.930,1:21.944,
2023,14,zhou,16,1:22.390,,
2023,14,gasly,17,1:22.545,,
2023,14,ocon,18,1:22.548,,
2023,14,kevin_magnussen,19,1:22.592,,
2023,14,stroll,20,1:22.860,,
2023,15,sainz,1,1:32.339,1:31.439,1:30.984
2023,15,russell,2,1:32.331,1:31.743,1:31.056
2023,15,leclerc,3,1:32.406,1:32.012,1:31.063
2023,15,norris,4,1:32.483,1:31.951,1:31.270
2023,15,hamilton,5,1:32.651,1:32.019,1:31.485
2023,15,kevin_magnussen,6,1:32.242,1:31.892,1:31.575
2023,15,alonso,7,1:32.584,1:31.835,1:31.615
2023,15,ocon,8,1:32.369,1:32.089,1:31.673
2023,15,hulkenberg,9,1:32.100,1:31.994,1:31.808
2023,15,lawson,10,1:32.215,1:32.166,1:32.268
2023,15,max_verstappen,11,1:32.398,1:32.173,
2023,15,gasly,12,1:32.452,1:32.274,
2023,15,perez,13,1:32.099,1:32.310,
2023,15,albon,14,1:32.668,1:33.719,
2023,15,tsunoda,15,1:31.991,,
2023,15,bottas,16,1:32.809,,
2023,15,piastri,17,1:32.902,,
2023,15,sargeant,18,1:33.252,,
2023,15,zhou,19,1:33.258,,
2023,15,stroll,20,1:33.397,,
2023,16,max_verstappen,1,1:29.878,1:29.964,1:28.877
2023,16,piastri,2,1:30.439,1:30.122,1:29.458
2023,16,norris,3,1:30.063,1:30.296,1:29.493
2023,16,leclerc,4,1:30.393,1:29.940,1:29.542
2023,16,perez,5,1:30.652,1:29.965,1:29.650
2023,16,sainz,6,1:30.651,1:30.067,1:29.850
2023,16,hamilton,7,1:30.811,1:30.040,1:29.908
2023,16,russell,8,1:30.811,1:30.268,1:30.219
2023,16,tsunoda,9,1:30.733,1:30.204,1:30.303
2023,16,alonso,10,1:30.971,1:30.465,1:30.560
2023,16,lawson,11,1:30.425,1:30.508,
2023,16,gasly,12,1:30.843,1:30.509,
2023,16,albon,13,1:30.941,1:30.537,
2023,16,ocon,14,1:30.960,1:30.586,
2023,16,kevin_magnussen,15,1:30.976,1:30.665,
2023,16,bottas,16,1:31.049,,
2023,16,stroll,17,1:31.181,,
2023,16,hulkenberg,18,1:31.299,,
2023,16,zhou,19,1:31.398,,
2023,16,sargeant,20,,,
2023,17,max_verstappen,1,1:25.007,1:24.483,1:23.778
2023,17,russell,2,1:25.334,1:24.827,1:24.219
2023,17,hamilton,3,1:26.076,1:24.381,1:24.305
2023,17,alonso,4,1:25.223,1:25.241,1:24.369
2023,17,leclerc,5,1:25.452,1:25.079,1:24.424
2023,17,piastri,6,1:25.266,1:24.724,1:24.540
2023,17,gasly,7,1:25.566,1:24.918,1:24.553
2023,17,ocon,8,1:25.711,1:24.928,1:24.763
2023,17,bottas,9,1:26.038,1:25.297,1:25.058
2023,17,norris,10,1:25.131,1:24.685,
2023,17,tsunoda,11,1:26.058,1:25.301,
2023,17,sainz,12,1:25.808,1:25.328,
2023,17,perez,13,1:25.991,1:25.462,
2023,17,albon,14,1:26.118,1:25.707,
2023,17,hulkenberg,15,1:25.904,1:25.783,
2023,17,sargeant,16,1:26.210,,
2023,17,stroll,17,1:26.345,,
2023,17,lawson,18,1:26.635,,
2023,17,kevin_magnussen,19,1:27.046,,
2023,17,zhou,20,1:27.432,,
2023,18,leclerc,1,1:36.061,1:35.004,1:34.723
2023,18,norris,2,1:35.110,1:35.441,1:34.853
2023,18,hamilton,3,1:35.091,1:35.240,1:34.862
2023,18,sainz,4,1:35.824,1:35.302,1:34.945
2023,18,russell,5,1:36.165,1:35.606,1:35.079
2023,18,max_verstappen,6,1:35.346,1:35.008,1:35.081
2023,18,gasly,7,1:36.158,1:35.496,1:35.089
2023,18,ocon,8,1:36.131,1:35.413,1:35.154
2023,18,perez,9,1:35.989,1:35.679,1:35.173
2023,18,piastri,10,1:36.064,1:35.576,1:35.467
2023,18,tsunoda,11,1:35.913,1:35.697,
2023,18,zhou,12,1:36.052,1:35.698,
2023,18,bottas,13,1:36.082,1:35.858,
2023,18,kevin_magnussen,14,1:36.009,1:35.880,
2023,18,ricciardo,15,1:36.213,1:35.974,
2023,18,hulkenberg,16,1:36.235,,
2023,18,alonso,17,1:36.268,,
2023,18,albon,18,1:36.315,,
2023,18,stroll,19,1:36.589,,
2023,18,sargeant,20,1:36.827,,
2023,19,leclerc,1,1:18.401,1:17.901,1:17.166
2023,19,sainz,2,1:18.755,1:18.382,1:17.233
2023,19,max_verstappen,3,1:18.099,1:17.625,1:17.263
2023,19,ricciardo,4,1:18.341,1:17.706,1:17.382
2023,19,perez,5,1:18.553,1:18.124,1:17.423
2023,19,hamilton,6,1:18.677,1:17.571,1:17.454
2023,19,piastri,7,1:18.241,1:17.874,1:17.623
2023,19,russell,8,1:18.893,1:17.673,1:17.674
2023,19,bottas,9,1:18.429,1:18.016,1:18.032
2023,19,zhou,10,1:19.016,1:18.440,1:18.050
2023,19,gasly,11,1:18.945,1:18.521,
2023,19,hulkenberg,12,1:18.969,1:18.524,
2023,19,alonso,13,1:18.848,1:18.738,
2023,19,albon,14,1:18.828,1:19.147,
2023,19,tsunoda,15,1:18.890,,
2023,19,ocon,16,1:19.080,,
2023,19,kevin_magnussen,17,1:19.163,,
2023,19,stroll,18,1:19.227,,
2023,19,norris,19,1:21.554,,
2023,19,sargeant,20,,,
2023,20,max_verstappen,1,1:10.436,1:10.162,1:10.727
2023,20,leclerc,2,1:10.472,1:10.303,1:11.021
2023,20,stroll,3,1:10.551,1:10.375,1:11.344
2023,20,alonso,4,1:10.557,1:10.237,1:11.387
2023,20,hamilton,5,1:10.604,1:10.266,1:11.469
2023,20,russell,6,1:10.340,1:10.316,1:11.590
2023,20,norris,7,1:10.623,1:10.021,1:11.987
2023,20,sainz,8,1:10.624,1:10.254,1:11.989
2023,20,perez,9,1:10.668,1:10.219,1:12.321
2023,20,piastri,10,1:10.519,1:10.330,
2023,20,hulkenberg,11,1:10.475,1:10.547,
2023,20,ocon,12,1:10.763,1:10.562,
2023,20,gasly,13,1:10.793,1:10.567,
2023,20,kevin_magnussen,14,1:10.602,1:10.723,
2023,20,albon,15,1:10.621,1:10.840,
2023,20,tsunoda,16,1:10.837,,
2023,20,ricciardo,17,1:10.843,,
2023,20,bottas,18,1:10.955,,
2023,20,sargeant,19,1:11.035,,
2023,20,zhou,20,1:11.275,,
2023,21,leclerc,1,1:33.617,1:32.775,1:32.726
2023,21,sainz,2,1:33.851,1:33.338,1:32.770
2023,21,max_verstappen,3,1:34.190,1:33.572,1:33.104
2023,21,russell,4,1:34.137,1:33.351,1:33.112
2023,21,gasly,5,1:34.272,1:33.494,1:33.239
2023,21,albon,6,1:34.634,1:33.588,1:33.323
2023,21,sargeant,7,1:34.525,1:33.733,1:33.513
2023,21,bottas,8,1:34.305,1:33.809,1:33.525
2023,21,kevin_magnussen,9,1:34.337,1:33.664,1:33.537
2023,21,alonso,10,1:34.422,1:33.617,1:33.555
2023,21,hamilton,11,1:34.307,1:33.837,
2023,21,perez,12,1:34.574,1:33.855,
2023,21,hulkenberg,13,1:34.265,1:33.979,
2023,21,stroll,14,1:34.504,1:34.199,
2023,21,ricciardo,15,1:34.683,1:34.308,
2023,21,norris,16,1:34.703,,
2023,21,ocon,17,1:34.834,,
2023,21,zhou,18,1:34.849,,
2023,21,piastri,19,1:34.850,,
2023,21,tsunoda,20,1:36.447,,
2023,22,max_verstappen,1,1:24.160,1:23.740,1:23.445
2023,22,leclerc,2,1:24.459,1:23.969,1:23.584
2023,22,piastri,3,1:24.487,1:24.278,1:23.782
2023,22,russell,4,1:24.337,1:24.013,1:23.788
2023,22,norris,5,1:24.368,1:23.920,1:23.816
2023,22,tsunoda,6,1:24.286,1:24.207,1:23.968
2023,22,alonso,7,1:24.501,1:24.131,1:24.084
2023,22,hulkenberg,8,1:24.425,1:24.213,1:24.108
2023,22,perez,9,1:24.209,1:24.116,1:24.171
2023,22,gasly,10,1:24.600,1:24.078,1:24.548
2023,22,hamilton,11,1:24.437,1:24.359,
2023,22,ocon,12,1:24.565,1:24.391,
2023,22,stroll,13,1:24.405,1:24.422,
2023,22,albon,14,1:24.298,1:24.439,
2023,22,ricciardo,15,1:24.461,1:24.442,
2023,22,sainz,16,1:24.738,,
2023,22,kevin_magnussen,17,1:24.764,,
2023,22,bottas,18,1:24.788,,
2023,22,zhou,19,1:25.159,,
2023,22,sargeant,20,,,
